Datetime,STOCK_AA,STOCK_ACM,STOCK_AMD,STOCK_FLR,STOCK_LMT,STOCK_MDU,STOCK_NVDA,STOCK_PLTR,STOCK_PWR,STOCK_QCOM,STOCK_RS,STOCK_RTX,CRYPTO_BTC,CRYPTO_ETH,CRYPTO_SOL
2021-01-27,81.11,84.92,61.99,69.99,420.68,9.86,143.47,96.62,140.69,131.94,189.17,130.23,112486.44,9953.11,163.2
2021-01-28,82.88,85.66,59.76,69.66,414.71,9.85,144.1,99.57,139.52,132.44,192.58,132.41,116043.25,9577.73,167.07
2021-01-29,82.03,84.24,57.61,69.99,412.81,9.91,145.55,101.73,142.89,133.4,196.75,133.31,118242.9,9855.69,166.79
2021-01-30,82.155,83.495,57.114999999999995,70.03999999999999,408.525,9.86,146.205,102.56,140.83499999999998,132.565,195.255,132.885,117192.82,10016.44,164.88
2021-01-31,82.155,83.495,57.114999999999995,70.03999999999999,408.525,9.86,146.205,102.56,140.83499999999998,132.565,195.255,132.885,116151.12,9275.95,168.12
2021-02-01,82.28,82.75,56.62,70.09,404.24,9.81,146.86,103.39,138.78,131.73,193.76,132.46,119126.2,8940.77,169.76
2021-02-02,81.67,81.86,56.13,67.79,404.16,9.7,147.27,100.79,136.45,139.1,194.99,134.67,119420.92,9279.58,168.67
2021-02-03,83.63,80.94,57.62,67.13,389.3,9.56,147.83,104.46,139.49,137.86,188.76,132.4,116029.69,9683.16,170.28
2021-02-04,85.93,77.96,59.28,68.87,396.04,9.73,148.17,102.83,135.77,136.34,189.5,132.97,108852.08,9092.62,168.81
2021-02-05,85.16,77.44,58.64,68.81,397.19,9.65,149.45,104.44,139.93,136.47,188.87,132.86,106287.7,8128.83,167.54
2021-02-06,85.5,78.08500000000001,58.17,67.88499999999999,395.41999999999996,9.594999999999999,147.81,103.21000000000001,139.27,137.255,189.575,133.16000000000003,102936.09,7687.98,162.39
2021-02-07,85.5,78.08500000000001,58.17,67.88499999999999,395.41999999999996,9.594999999999999,147.81,103.21000000000001,139.27,137.255,189.575,133.16000000000003,103607.17,8334.18,160.2
2021-02-08,85.84,78.73,57.7,66.96,393.65,9.54,146.17,101.98,138.61,138.04,190.28,133.46,105663.49,7909.26,153.6
2021-02-09,84.15,79.1,61.37,67.08,396.5,9.67,146.24,103.59,136.46,133.11,190.57,133.66,110987.5,8074.65,147.51
2021-02-10,79.86,77.7,63.26,66.16,396.61,9.55,146.2,105.68,132.67,133.07,186.69,135.3,111506.71,7843.5,149.7
2021-02-11,78.33,77.36,61.46,67.11,399.69,9.48,147.12,102.79,132.58,132.53,186.06,136.06,110509.49,8224.65,153.02
2021-02-12,79.77,80.42,61.42,66.65,393.7,9.59,150.69,97.82,134.81,133.66,192.26,135.54,109601.02,8017.92,146.51
2021-02-13,78.995,79.965,60.74,66.4,400.36,9.615,150.79500000000002,99.725,134.735,133.915,190.375,134.86,112963.54,7826.54,147.29
2021-02-14,78.995,79.965,60.74,66.4,400.36,9.615,150.79500000000002,99.725,134.735,133.915,190.375,134.86,118638.54,7603.12,142.33
2021-02-15,78.22,79.51,60.06,66.15,407.02,9.64,150.9,101.63,134.66,134.17,188.49,134.18,116220.93,7251.06,143.08
2021-02-16,76.74,84.09,59.37,67.46,428.72,9.78,150.68,100.64,129.78,134.12,188.75,133.45,119087.07,7921.76,141.57
2021-02-17,78.47,85.35,58.28,67.58,415.27,9.55,151.36,98.75,133.92,130.94,190.67,133.9,118312.44,7699.21,143.35
2021-02-18,76.72,86.53,59.02,68.29,392.81,9.66,152.17,97.51,136.29,131.15,194.27,132.31,119532.71,7059.57,140.69
2021-02-19,74.38,89.83,60.31,66.54,393.15,9.7,153.9,98.8,139.04,133.98,193.66,132.76,124381.56,7526.03,143.17
2021-02-20,73.94999999999999,89.72999999999999,60.17,66.83000000000001,398.655,9.68,153.18,100.32499999999999,141.135,133.015,193.965,132.91,119800.98,7631.1,143.59
2021-02-21,73.94999999999999,89.72999999999999,60.17,66.83000000000001,398.655,9.68,153.18,100.32499999999999,141.135,133.015,193.965,132.91,118659.81,7163.49,137.53
2021-02-22,73.52,89.63,60.03,67.12,404.16,9.66,152.46,101.85,143.23,132.05,194.27,133.06,118388.13,7465.04,133.19
2021-02-23,77.28,89.91,56.58,66.45,406.98,9.81,153.59,102.63,139.53,135.89,194.15,133.45,120573.17,7600.02,134.4
2021-02-24,77.29,92.63,53.69,66.9,403.64,9.93,151.76,100.14,137.98,139.88,192.68,132.3,117042.86,8196.4,135.98
2021-02-25,74.95,88.57,54.6,68.16,393.95,9.79,148.31,99.02,142.74,138.81,190.24,131.64,117391.82,8964.16,139.56
2021-02-26,74.78,93.79,54.74,66.64,394.44,9.84,146.66,102.23,146.4,135.84,190.69,132.23,120461.39,9599.29,138.18
2021-02-27,74.215,93.745,54.225,67.3,396.46000000000004,9.86,146.59,102.18,147.845,134.245,191.745,132.44,117655.85,8391.19,138.13
2021-02-28,74.215,93.745,54.225,67.3,396.46000000000004,9.86,146.59,102.18,147.845,134.245,191.745,132.44,117940.8,8311.9,137.05
2021-03-01,73.65,93.7,53.71,67.96,398.48,9.88,146.52,102.13,149.29,132.65,192.8,132.65,117937.49,7925.71,137.73
2021-03-02,76.39,93.65,53.19,67.66,393.85,9.91,144.9,101.96,145.39,136.3,191.28,134.17,118349.12,8285.1,140.67
2021-03-03,75.17,91.82,53.17,67.7,395.65,10.16,146.54,102.16,148.34,136.95,190.65,132.74,123315.43,8262.85,130.9
2021-03-04,75.32,88.93,54.82,66.83,410.75,10.32,146.55,100.66,149.38,141.24,198.03,131.71,123804.81,7994.49,124.92
2021-03-05,72.82,91.48,52.04,67.89,398.06,10.4,148.96,102.28,152.52,137.4,196.49,133.04,119991.21,8257.23,121.81
2021-03-06,73.365,91.655,52.69,67.88,400.725,10.48,150.145,100.995,150.155,137.16500000000002,196.925,131.905,120176.43,7707.8,122.58
2021-03-07,73.365,91.655,52.69,67.88,400.725,10.48,150.145,100.995,150.155,137.16500000000002,196.925,131.905,120441.51,7119.16,127.38
2021-03-08,73.91,91.83,53.34,67.87,403.39,10.56,151.33,99.71,147.79,136.93,197.36,130.77,120383.37,6128.36,131.0
2021-03-09,76.42,89.93,52.76,66.84,421.2,10.53,152.66,96.47,143.77,136.82,198.8,129.11,130674.96,6485.54,127.83
2021-03-10,74.45,84.13,55.35,66.96,409.37,10.55,151.88,100.61,143.35,137.66,196.62,130.01,133916.92,6518.04,134.13
2021-03-11,77.27,81.92,55.43,67.89,412.18,10.46,149.28,100.99,140.95,137.26,201.72,131.0,133101.82,6172.95,134.67
2021-03-12,77.96,81.06,55.35,68.84,417.46,10.39,149.9,104.73,140.38,140.85,201.47,132.77,136386.71,5804.12,138.89
2021-03-13,76.52,82.075,55.545,68.105,423.86,10.395,149.035,103.035,140.445,140.03,200.87,133.085,142146.73,5178.18,133.09
2021-03-14,76.52,82.075,55.545,68.105,423.86,10.395,149.035,103.035,140.445,140.03,200.87,133.085,134982.7,5664.55,132.34
2021-03-15,75.08,83.09,55.74,67.37,430.26,10.4,148.17,101.34,140.51,139.21,200.27,133.4,135150.72,5551.08,128.55
2021-03-16,73.51,81.24,57.28,67.37,428.18,10.55,144.56,104.08,138.48,142.14,198.31,133.43,131906.49,5716.89,127.5
2021-03-17,73.4,81.43,60.37,69.73,423.97,10.52,147.73,103.41,137.52,143.73,200.09,132.13,135595.98,6267.64,129.05
2021-03-18,73.18,82.57,58.87,68.91,428.94,10.48,149.9,103.68,134.3,147.29,205.47,133.87,142905.76,6449.74,127.53
2021-03-19,73.05,82.94,60.67,69.19,421.28,10.46,151.94,104.78,132.26,146.38,199.94,131.87,139257.92,5889.02,131.89
2021-03-20,73.25999999999999,83.645,61.63,69.59,415.92499999999995,10.435,152.14499999999998,103.66,131.985,141.70499999999998,199.195,132.565,140759.79,5892.14,136.03
2021-03-21,73.25999999999999,83.645,61.63,69.59,415.92499999999995,10.435,152.14499999999998,103.66,131.985,141.70499999999998,199.195,132.565,138998.06,6430.5,137.46
2021-03-22,73.47,84.35,62.59,69.99,410.57,10.41,152.35,102.54,131.71,137.03,198.45,133.26,135248.41,6326.22,135.05
2021-03-23,74.86,86.13,61.05,69.01,428.44,10.21,154.55,102.02,130.79,134.36,196.87,133.14,130483.82,6416.69,125.36
2021-03-24,72.99,87.93,56.18,68.04,418.35,10.25,154.17,102.05,128.41,131.68,199.36,133.26,130442.75,5850.84,119.89
2021-03-25,75.27,86.51,56.18,67.57,417.04,10.12,156.05,98.34,131.08,134.69,200.63,134.27,125444.54,5747.03,119.34
2021-03-26,75.54,83.27,55.29,68.4,409.99,10.05,155.8,96.92,134.16,136.65,201.22,132.79,128998.44,6165.04,117.57
2021-03-27,74.265,84.375,56.19,68.435,415.87,10.025,155.185,98.36500000000001,137.635,138.17000000000002,203.53,133.375,135032.54,6454.96,118.2
2021-03-28,74.265,84.375,56.19,68.435,415.87,10.025,155.185,98.36500000000001,137.635,138.17000000000002,203.53,133.375,135163.97,6564.05,117.72
2021-03-29,72.99,85.48,57.09,68.47,421.75,10.0,154.57,99.81,141.11,139.69,205.84,133.96,135408.68,6736.3,115.49
2021-03-30,77.21,81.29,58.38,67.91,407.74,10.01,155.76,100.69,140.65,135.22,205.84,134.03,137330.16,7058.59,110.99
2021-03-31,76.87,77.96,59.11,68.09,430.1,9.91,156.06,101.57,147.11,135.51,206.66,135.46,140674.63,7398.4,109.28
2021-04-01,76.84,79.77,57.59,67.63,424.1,9.9,155.5,101.74,142.71,134.21,202.93,133.22,141658.2,7624.86,108.95
2021-04-02,78.29,80.36,57.02,68.29,428.1,9.88,154.98,102.56,141.4,138.92,200.06,133.25,140120.71,7294.45,111.55
2021-04-03,78.61500000000001,81.74000000000001,57.065,68.11500000000001,427.65,9.895,153.985,102.91,143.775,138.38,201.16,134.29000000000002,139245.62,7140.26,104.86
2021-04-04,78.61500000000001,81.74000000000001,57.065,68.11500000000001,427.65,9.895,153.985,102.91,143.775,138.38,201.16,134.29000000000002,139229.12,7448.71,105.36
2021-04-05,78.94,83.12,57.11,67.94,427.2,9.91,152.99,103.26,146.15,137.84,202.26,135.33,136982.95,8201.02,105.11
2021-04-06,77.04,83.91,54.52,69.59,405.75,10.08,151.28,103.66,142.5,143.42,203.43,133.17,129946.07,9131.62,106.49
2021-04-07,74.57,82.54,57.41,68.47,411.75,10.26,152.34,104.44,147.98,146.97,199.79,132.45,123112.38,9213.92,111.63
2021-04-08,77.09,86.98,56.9,68.38,413.63,10.33,149.39,102.78,153.72,142.84,199.32,131.67,123297.78,8987.93,114.64
2021-04-09,77.83,88.19,58.54,67.81,429.21,10.25,148.83,106.11,153.35,143.26,202.13,132.49,118924.39,9372.95,112.94
2021-04-10,77.97999999999999,88.25,60.01,67.42500000000001,430.87,10.25,150.995,109.285,155.245,143.54500000000002,200.34,131.94,117943.04,8674.24,114.97
2021-04-11,77.97999999999999,88.25,60.01,67.42500000000001,430.87,10.25,150.995,109.285,155.245,143.54500000000002,200.34,131.94,117759.77,8171.99,116.45
2021-04-12,78.13,88.31,61.48,67.04,432.53,10.25,153.16,112.46,157.14,143.83,198.55,131.39,119887.94,8436.38,122.66
2021-04-13,79.81,89.18,61.2,66.12,423.06,10.37,155.47,113.08,156.91,140.61,200.93,132.94,124505.0,9161.45,121.71
2021-04-14,80.41,91.58,63.76,65.03,437.12,10.61,155.01,114.08,150.57,137.66,205.12,132.59,122621.21,9269.63,120.25
2021-04-15,79.26,91.78,61.89,66.51,441.15,10.61,154.22,115.58,154.35,139.34,203.24,134.45,122900.77,9821.14,112.83
2021-04-16,81.72,95.55,61.65,67.33,426.43,10.55,153.51,115.52,159.56,138.99,199.8,135.16,118981.94,9598.87,112.66
2021-04-17,81.74000000000001,94.41,60.44,67.905,423.765,10.47,153.73,115.315,153.82,140.67000000000002,201.7,134.505,116894.8,9814.39,109.01
2021-04-18,81.74000000000001,94.41,60.44,67.905,423.765,10.47,153.73,115.315,153.82,140.67000000000002,201.7,134.505,116543.77,9680.95,106.95
2021-04-19,81.76,93.27,59.23,68.48,421.1,10.39,153.95,115.11,148.08,142.35,203.6,133.85,119958.77,9838.61,111.04
2021-04-20,82.26,94.01,57.64,69.92,426.04,10.57,155.11,114.85,145.34,146.27,200.67,134.41,119516.72,9500.62,114.77
2021-04-21,82.21,98.91,59.2,68.72,409.69,10.71,154.47,114.66,141.62,144.49,199.66,132.3,114665.57,9577.36,117.2
2021-04-22,80.21,97.89,58.62,68.46,410.87,10.7,154.11,115.97,139.03,142.4,201.79,130.81,113743.67,9508.54,115.26
2021-04-23,80.06,94.28,57.35,68.87,416.8,10.83,156.14,115.18,138.27,143.36,203.47,133.45,114688.39,10367.1,116.04
2021-04-24,79.56,94.325,57.665,69.78,411.01,10.795,157.075,111.825,140.36,141.135,202.14,133.97,118599.65,9951.26,122.18
2021-04-25,79.56,94.325,57.665,69.78,411.01,10.795,157.075,111.825,140.36,141.135,202.14,133.97,116383.63,9927.96,119.54
2021-04-26,79.06,94.37,57.98,70.69,405.22,10.76,158.01,108.47,142.45,138.91,200.81,134.49,114391.79,10123.85,119.28
2021-04-27,80.99,97.8,58.17,69.05,434.19,10.91,158.37,107.99,147.02,139.31,198.1,135.72,109185.14,9807.0,123.67
2021-04-28,82.89,97.21,58.57,69.78,434.16,10.96,158.88,107.68,145.42,137.36,197.89,134.82,111168.36,9918.16,121.74
2021-04-29,83.73,95.54,57.23,68.98,431.95,10.9,160.72,110.38,146.48,138.92,200.22,133.88,109390.57,10638.3,122.67
2021-04-30,83.87,94.51,58.96,67.85,427.9,10.88,160.35,110.14,145.41,140.04,200.87,132.34,110793.71,10719.06,126.13
2021-05-01,83.69,92.36,59.379999999999995,68.04499999999999,429.395,10.915,159.98000000000002,109.39,146.25,139.0,201.26999999999998,132.71,110150.03,11500.78,127.14
2021-05-02,83.69,92.36,59.379999999999995,68.04499999999999,429.395,10.915,159.98000000000002,109.39,146.25,139.0,201.26999999999998,132.71,111249.81,12040.38,132.29
2021-05-03,83.51,90.21,59.8,68.24,430.89,10.95,159.61,108.64,147.09,137.96,201.67,133.08,109916.95,10316.99,140.52
2021-05-04,82.38,88.91,60.46,69.29,429.47,11.16,158.81,107.79,149.95,135.35,201.89,134.75,111272.56,10710.76,145.49
2021-05-05,83.74,89.74,63.35,69.38,418.79,11.2,159.26,107.0,143.78,132.7,203.29,133.19,110053.54,9784.82,135.46
2021-05-06,83.06,89.6,65.62,71.52,397.66,11.23,158.64,101.84,144.99,136.75,203.43,133.16,105647.48,9784.87,133.88
2021-05-07,85.3,88.86,63.68,71.0,413.19,11.16,155.05,100.72,140.23,136.69,203.86,134.32,101741.13,9997.83,124.39
2021-05-08,83.985,90.095,63.11,70.155,420.96500000000003,11.26,153.66500000000002,100.35499999999999,140.315,139.735,205.9,134.105,102738.51,9594.87,118.32
2021-05-09,83.985,90.095,63.11,70.155,420.96500000000003,11.26,153.66500000000002,100.35499999999999,140.315,139.735,205.9,134.105,104284.66,9204.26,119.01
2021-05-10,82.67,91.33,62.54,69.31,428.74,11.36,152.28,99.99,140.4,142.78,207.94,133.89,101800.25,8525.83,120.18
2021-05-11,85.28,88.45,61.54,68.85,401.19,11.26,151.72,105.43,144.73,142.63,207.27,132.34,105819.03,8776.78,125.22
2021-05-12,83.79,87.74,58.23,69.06,422.3,11.1,154.38,106.38,133.54,145.65,206.22,134.93,106990.68,8277.05,126.28
2021-05-13,86.1,89.2,59.28,68.85,399.42,11.2,153.38,107.88,133.37,144.8,202.86,135.27,111939.68,8564.26,129.62
2021-05-14,87.03,91.65,58.76,68.93,415.45,11.21,154.62,107.49,137.49,141.35,213.3,134.89,116369.03,8246.24,133.69
2021-05-15,85.53999999999999,90.99000000000001,57.855000000000004,69.58000000000001,416.61,11.22,154.9,107.44999999999999,138.685,141.22,211.31,135.24,121015.69,8056.91,127.32
2021-05-16,85.53999999999999,90.99000000000001,57.855000000000004,69.58000000000001,416.61,11.22,154.9,107.44999999999999,138.685,141.22,211.31,135.24,116018.55,8267.59,128.68
2021-05-17,84.05,90.33,56.95,70.23,417.77,11.23,155.18,107.41,139.88,141.09,209.32,135.59,118279.56,7951.27,127.07
2021-05-18,87.64,89.79,56.42,71.92,428.69,11.04,151.61,111.2,137.86,140.12,208.83,133.62,116390.96,7574.45,124.11
2021-05-19,87.6,95.24,55.11,72.64,419.15,10.97,151.91,106.38,141.84,141.9,206.49,131.43,116077.11,7620.26,129.13
2021-05-20,88.83,97.81,55.4,72.78,430.7,10.85,150.05,111.07,138.58,143.59,209.36,132.18,122064.07,7266.13,127.91
2021-05-21,91.57,96.79,55.67,72.21,410.17,10.76,151.96,110.84,145.55,145.93,210.51,131.79,122062.29,7213.26,130.56
2021-05-22,91.41,97.595,56.28,72.82499999999999,409.48,10.75,152.235,110.095,145.13,144.925,211.82,131.71499999999997,121080.29,6549.04,130.0
2021-05-23,91.41,97.595,56.28,72.82499999999999,409.48,10.75,152.235,110.095,145.13,144.925,211.82,131.71499999999997,120876.48,6952.52,126.61
2021-05-24,91.25,98.4,56.89,73.44,408.79,10.74,152.51,109.35,144.71,143.92,213.13,131.64,118413.04,7138.95,125.16
2021-05-25,91.01,97.88,56.38,72.08,415.05,10.75,153.2,110.05,142.27,149.22,209.36,131.02,119797.28,7108.87,121.74
2021-05-26,91.14,99.59,58.71,72.44,429.27,10.88,155.09,112.93,139.88,152.02,206.88,131.23,117416.76,6195.37,120.72
2021-05-27,91.72,91.69,57.29,72.8,424.05,10.96,156.82,114.46,137.52,147.56,205.82,130.04,115234.24,6350.0,127.18
2021-05-28,91.86,94.74,57.02,74.36,417.76,10.93,160.75,114.49,142.87,151.06,207.97,129.18,114609.26,6124.03,126.15
2021-05-29,92.89500000000001,93.43,56.21,74.00999999999999,414.695,10.95,161.385,114.59,143.125,149.39499999999998,207.175,129.72,118755.33,5937.95,123.66
2021-05-30,92.89500000000001,93.43,56.21,74.00999999999999,414.695,10.95,161.385,114.59,143.125,149.39499999999998,207.175,129.72,121031.17,5160.69,126.11
2021-05-31,93.93,92.12,55.4,73.66,411.63,10.97,162.02,114.69,143.38,147.73,206.38,130.26,118388.81,5231.87,126.21
2021-06-01,89.79,92.19,54.92,72.73,421.97,10.99,162.08,115.88,143.35,142.16,204.03,130.45,116651.61,4916.71,133.15
2021-06-02,90.73,93.81,55.39,70.64,439.31,10.95,161.69,113.0,146.93,141.89,207.03,129.84,113501.4,4729.0,133.32
2021-06-03,90.62,100.29,55.49,71.02,429.26,10.96,163.13,112.49,153.97,141.61,210.56,130.32,111582.71,5077.77,138.94
2021-06-04,90.13,102.63,54.07,73.92,437.16,10.98,162.78,110.97,149.76,138.27,205.46,129.63,112408.06,5192.88,140.98
2021-06-05,86.89,103.235,54.85,73.36,431.345,10.91,162.6,109.46000000000001,145.14499999999998,137.61,203.985,129.60500000000002,113667.19,5455.68,135.94
2021-06-06,86.89,103.235,54.85,73.36,431.345,10.91,162.6,109.46000000000001,145.14499999999998,137.61,203.985,129.60500000000002,110538.54,5271.24,140.83
2021-06-07,83.65,103.84,55.63,72.8,425.53,10.84,162.42,107.95,140.53,136.95,202.51,129.58,111109.41,5107.99,137.39
2021-06-08,84.57,100.04,57.77,74.22,428.3,10.97,160.3,109.03,149.13,139.13,204.71,131.03,111772.42,5729.71,134.02
2021-06-09,89.13,99.19,57.84,74.54,407.93,11.03,159.74,112.83,147.57,135.78,203.44,130.61,111107.65,5592.37,135.02
2021-06-10,87.79,99.98,58.24,75.01,419.58,11.1,159.08,110.08,146.57,133.36,206.24,129.41,107573.8,5402.71,129.44
2021-06-11,94.47,98.91,58.48,76.23,417.99,10.93,156.25,112.19,137.95,130.89,205.2,130.91,107714.24,5669.74,127.24
2021-06-12,94.43,97.205,57.379999999999995,75.385,412.365,10.94,155.82999999999998,113.13499999999999,140.065,133.885,203.945,131.24,112297.8,5540.79,131.15
2021-06-13,94.43,97.205,57.379999999999995,75.385,412.365,10.94,155.82999999999998,113.13499999999999,140.065,133.885,203.945,131.24,111368.33,5804.62,125.99
2021-06-14,94.39,95.5,56.28,74.54,406.74,10.95,155.41,114.08,142.18,136.88,202.69,131.57,116282.37,5632.13,123.86
2021-06-15,90.34,94.85,55.4,73.84,412.66,10.89,157.56,115.83,147.35,138.57,204.82,131.86,115106.84,5538.37,120.16
2021-06-16,89.03,95.21,55.14,74.06,407.54,11.05,154.72,112.36,153.09,143.54,207.82,133.57,118426.49,4869.03,118.82
2021-06-17,89.9,92.44,54.73,73.37,418.77,11.03,155.51,112.48,154.32,147.94,206.21,132.7,117902.3,4835.45,121.99
2021-06-18,92.52,90.91,55.58,73.51,413.08,11.14,156.62,111.48,147.69,149.51,205.32,133.07,115828.37,4857.88,121.91
2021-06-19,91.405,90.15,55.185,73.27000000000001,416.45,11.165,156.19,111.46000000000001,147.3,148.975,204.57999999999998,133.425,118252.6,5179.13,116.15
2021-06-20,91.405,90.15,55.185,73.27000000000001,416.45,11.165,156.19,111.46000000000001,147.3,148.975,204.57999999999998,133.425,122001.43,5188.87,116.87
2021-06-21,90.29,89.39,54.79,73.03,419.82,11.19,155.76,111.44,146.91,148.44,203.84,133.78,126672.04,5400.87,110.55
2021-06-22,88.88,92.8,56.18,72.32,429.59,11.2,157.32,111.8,143.45,148.65,204.1,135.02,126826.2,5836.54,110.5
2021-06-23,89.04,96.07,58.85,73.56,421.94,10.96,157.88,110.7,141.66,144.5,200.76,132.55,130631.98,5914.73,108.19
2021-06-24,86.11,101.8,59.18,74.98,410.26,11.16,160.06,106.78,139.71,136.87,201.33,131.29,131970.15,6255.75,110.53
2021-06-25,82.24,103.82,58.88,74.37,427.73,11.2,158.85,105.02,138.01,142.41,201.59,131.42,130925.12,6675.6,110.32
2021-06-26,83.18,104.41999999999999,58.355000000000004,73.91499999999999,420.0,11.21,158.64999999999998,104.815,139.2,144.56,201.7,131.66,128023.32,6780.97,108.22
2021-06-27,83.18,104.41999999999999,58.355000000000004,73.91499999999999,420.0,11.21,158.64999999999998,104.815,139.2,144.56,201.7,131.66,131097.03,7704.26,112.63
2021-06-28,84.12,105.02,57.83,73.46,412.27,11.22,158.45,104.61,140.39,146.71,201.81,131.9,134021.12,8304.13,115.11
2021-06-29,83.3,106.61,58.01,73.51,418.71,11.29,158.99,101.55,144.52,144.92,203.01,131.53,135472.85,8597.17,118.85
2021-06-30,83.23,105.55,54.47,73.52,416.54,11.0,157.28,103.23,140.14,144.52,203.1,133.58,139070.91,8341.17,115.98
2021-07-01,85.68,99.99,52.9,74.83,406.27,11.07,155.47,103.6,140.77,145.3,206.69,134.25,136530.89,8333.97,112.42
2021-07-02,85.47,96.68,54.28,73.54,404.49,11.16,155.73,104.51,143.51,150.32,208.55,135.19,131691.25,8147.54,108.99
2021-07-03,83.88,98.14500000000001,53.754999999999995,74.155,402.03,11.07,156.24,106.45,145.865,152.0,208.815,135.19,134634.52,8037.18,114.02
2021-07-04,83.88,98.14500000000001,53.754999999999995,74.155,402.03,11.07,156.24,106.45,145.865,152.0,208.815,135.19,134273.14,7362.2,112.37
2021-07-05,82.29,99.61,53.23,74.77,399.57,10.98,156.75,108.39,148.22,153.68,209.08,135.19,136981.93,6540.93,114.24
2021-07-06,85.41,101.9,52.84,74.51,404.67,11.08,161.67,112.37,150.9,153.52,210.5,134.72,134105.62,6119.84,117.34
2021-07-07,90.22,103.07,53.39,73.3,402.69,11.16,162.11,109.48,148.8,151.23,212.72,134.32,132971.95,5687.8,123.53
2021-07-08,89.85,98.97,52.5,73.61,418.09,11.25,162.71,112.43,155.13,144.35,213.74,135.34,130860.84,6002.09,125.87
2021-07-09,90.14,94.81,49.95,73.89,419.56,11.23,163.0,110.67,154.03,144.18,208.25,137.37,131883.86,6517.86,131.04
2021-07-10,88.66499999999999,95.735,50.400000000000006,71.555,412.99,11.215,163.04500000000002,110.88,156.215,144.645,207.66,138.21,135195.59,6508.89,126.68
2021-07-11,88.66499999999999,95.735,50.400000000000006,71.555,412.99,11.215,163.04500000000002,110.88,156.215,144.645,207.66,138.21,144221.35,5987.46,126.14
2021-07-12,87.19,96.66,50.85,69.22,406.42,11.2,163.09,111.09,158.4,145.11,207.07,139.05,141698.95,5988.5,130.89
2021-07-13,88.45,97.51,51.39,69.15,416.35,11.07,162.41,111.07,151.71,145.58,209.03,139.58,142486.73,5989.66,134.33
2021-07-14,90.42,99.18,53.25,70.17,426.15,10.95,162.72,114.19,148.1,148.68,210.55,137.78,144756.27,5207.78,133.75
2021-07-15,90.94,97.34,51.1,70.98,409.14,10.85,164.91,113.71,149.92,148.25,210.67,136.45,150473.28,5114.84,133.54
2021-07-16,86.84,102.05,52.55,70.12,410.43,11.02,161.4,117.48,156.3,149.86,208.52,134.32,152936.8,5180.36,132.68
2021-07-17,85.83,100.86,51.565,70.265,402.995,11.09,160.21,115.845,155.64,149.495,208.28,134.08499999999998,146612.21,5315.72,139.02
2021-07-18,85.83,100.86,51.565,70.265,402.995,11.09,160.21,115.845,155.64,149.495,208.28,134.08499999999998,147964.92,5474.8,141.59
2021-07-19,84.82,99.67,50.58,70.41,395.56,11.16,159.02,114.21,154.98,149.13,208.04,133.85,144961.44,5697.14,140.26
2021-07-20,80.91,103.04,48.7,69.16,391.61,11.05,158.35,113.27,153.0,147.67,208.86,132.85,145033.07,5942.61,145.17
2021-07-21,81.62,100.4,50.7,69.98,392.02,10.98,157.22,112.49,153.61,149.24,210.37,134.5,147032.01,5553.23,138.64
2021-07-22,81.01,100.92,52.76,69.45,391.99,10.78,156.13,114.82,153.83,149.28,207.21,133.56,141841.19,5309.37,130.62
2021-07-23,82.28,100.35,54.86,70.14,400.05,10.78,157.15,109.99,148.41,150.73,209.85,131.0,142448.29,5653.27,132.58
2021-07-24,82.265,100.11,54.6,70.69,411.485,10.75,158.07999999999998,110.345,145.35,152.035,210.54,131.505,136975.81,4951.13,134.53
2021-07-25,82.265,100.11,54.6,70.69,411.485,10.75,158.07999999999998,110.345,145.35,152.035,210.54,131.505,140253.76,5076.18,136.52
2021-07-26,82.25,99.87,54.34,71.24,422.92,10.72,159.01,110.7,142.29,153.34,211.23,132.01,141843.99,5041.97,137.25
2021-07-27,81.2,98.77,55.77,70.57,422.37,10.68,157.61,110.4,136.59,154.04,211.84,133.25,134953.04,4799.72,138.3
2021-07-28,83.58,106.1,55.63,70.74,415.13,10.76,158.27,115.18,143.05,154.22,211.24,130.73,129666.4,4556.94,139.46
2021-07-29,81.45,110.8,54.24,70.37,425.96,10.74,155.79,114.04,145.86,151.8,210.37,129.13,128406.26,3972.86,144.2
2021-07-30,79.36,114.84,53.33,70.88,438.26,10.8,156.69,115.44,141.87,149.01,210.09,131.32,128133.2,3565.94,141.4
2021-07-31,79.59,113.16499999999999,53.845,71.055,437.69,10.870000000000001,156.48000000000002,113.755,140.85000000000002,150.20999999999998,209.10000000000002,132.175,126473.82,3518.82,144.86
2021-08-01,79.59,113.16499999999999,53.845,71.055,437.69,10.870000000000001,156.48000000000002,113.755,140.85000000000002,150.20999999999998,209.10000000000002,132.175,128475.7,3269.82,143.44
2021-08-02,79.82,111.49,54.36,71.23,437.12,10.94,156.27,112.07,139.83,151.41,208.11,133.03,133781.5,3404.43,144.64
2021-08-03,81.06,106.69,53.51,70.12,430.72,11.0,154.78,115.65,145.23,148.68,205.6,133.31,132219.51,3409.25,138.0
2021-08-04,78.33,106.79,51.76,70.78,433.47,11.12,154.36,116.71,142.81,152.2,204.22,131.93,130756.64,3448.01,133.21
2021-08-05,79.79,108.93,53.77,70.64,434.15,11.2,153.75,118.49,145.59,154.81,198.72,132.5,128324.6,3167.85,131.24
2021-08-06,80.46,112.12,54.49,69.86,428.99,11.36,154.84,119.75,140.66,158.06,200.67,131.75,125546.3,2844.48,129.7
